id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
25813,25878.0,36395.0,,Gl 205,,,5.524277,-3.677229,5.6571,763.05,-2092.89,8.5,7.97,9.207,M1V,1.474,0.701301,5.601801,-0.362827,-2.014e-05,7.56e-06,-5.783e-05,1.446252222494408,-0.0641797528990825,3.6993707895e-06,-1.0146617038e-05,,,Ori,1,25813,,0.0180800655211,,,
119276,,,,Gl 754,,,19.346452,-45.55959,5.6915,646.35,-2868.07,16.0,12.23,13.454,M4.5,1.68,1.376254,-3.74042,-4.064196,1.21e-06,4.838e-05,-6.712e-05,5.064889406661213,-0.7951648430288,3.1335932243e-06,-1.3904800576e-05,,,Tel,1,119276,,0.0003617428867642,,,
102708,103039.0,,,,,,20.87584,-16.974738,5.7133,-306.7,30.78,0.0,11.41,12.626,,1.653,3.736291,-3.987443,-1.667998,-6.03e-06,-5.99e-06,8.2e-07,5.465282241418865,-0.2962650662755625,-1.4869235583e-06,1.4922565e-07,,,Cap,1,102708,,0.0007755324957586,,11.471,11.341
119113,,,,Gl 644C,,,16.926474,-8.395842,5.7395,-803.95,-877.36,20.0,16.78,17.986,M7,1.99,-1.575156,-5.456183,-0.83818,-2.611e-05,-9.82e-06,-2.713e-05,4.431340490020759,-0.14653509306535,-3.8976595848e-06,-4.253561307e-06,,,Oph,3,82565,Gl 644,5.5667279815e-06,,,
119112,,,,Gl 644B,,,16.924521,-8.3376,5.7395,-792.63,-874.15,0.0,9.9,11.106,,,-1.5779,-5.45522,-0.83226,-2.021e-05,9.51e-06,-2.407e-05,4.43082924106619,-0.145518573697,-3.8427786762e-06,-4.23799394e-06,,,Oph,2,82565,Gl 644,0.0031448504654769,,,
29222,29295.0,42581.0,,Gl 229,,,6.176284,-21.864643,5.7534,-137.01,-714.06,5.2,8.15,9.35,M1/M2V,1.487,-0.246337,5.333894,-2.142671,3.93e-06,-2.3e-06,-2.046e-05,1.6169473068717923,-0.3816100102799612,-6.642432237e-07,-3.461860567e-06,,,Lep,1,29222,,0.0158489319246111,,,
95799,96100.0,185144.0,7462.0,Gl 764,61Sig Dra,Alsafi,19.539149,69.661175,5.7547,598.43,-1738.81,28.2,4.67,5.87,K0V,0.786,0.784452,-1.840016,5.396152,3.712e-05,-4.452e-05,1.019e-05,5.11533717611695,1.2158168705983676,2.9012705085e-06,-8.429988758e-06,Sig,61.0,Dra,1,95799,,0.3908408957924018,,,
118447,,,,Gl 251,,,6.913606,33.270718,5.7604,-752.58,-395.12,22.9,10.01,11.208,dM4,1.57,-1.141059,4.680085,3.160773,1.434e-05,2.989e-05,3.63e-06,1.809977906460144,0.5806835744213501,-3.6486107971e-06,-1.915571573e-06,,,Gem,1,118447,,0.0028628592708721,,,
45211,45343.0,79210.0,,Gl 338A,,,9.239826,52.686625,5.8113,-1533.58,-562.8,13.7,7.64,8.819,M0V,1.41,-2.642238,2.329858,4.62201,1.274e-05,4.636e-05,1.53e-06,2.41898086870063,0.9195550723503024,-7.4350056423e-06,-2.728531394e-06,,,UMa,1,45211,Gl 338,0.0258463963576984,,7.921,7.291
26792,26857.0,,,Gl 213,,,5.702566,12.489337,5.8292,1999.05,-1570.64,105.6,11.56,12.732,M5,1.675,0.44278,5.674935,1.260815,-4.736e-05,0.00011909,-1.997e-05,1.49292836109396,0.21798005957107,9.6916678811e-06,-7.614677592e-06,,,Ori,1,26792,,0.0007033961712162,V1352,11.635,11.475
86722,86990.0,,,Gl 693,,,17.776329,-57.319042,5.8316,-1119.87,-1352.52,-115.0,10.75,11.921,M5,1.66,-0.184376,-3.142875,-4.907535,-2.601e-05,9.738e-05,7.834e-05,4.653832124774061,-1.00040601351743,-5.4292829644e-06,-6.557201992e-06,,,Pav,1,86722,,0.0014845676750522,,10.803,10.673
72957,73184.0,131977.0,5568.0,Gl 570A,,,14.957765,-21.415475,5.8404,1034.18,-1725.6,29.1,5.72,6.888,K4V,1.024,-3.887091,-3.802093,-2.13259,1.342e-05,-2.784e-05,-5.635e-05,3.915933776153564,-0.3737705500176212,5.0138461216e-06,-8.365944871e-06,,,Lib,1,72957,Gl 570,0.1530382532177437,KX,5.733,5.683
94466,94761.0,180617.0,,Gl 752A,,,19.282016,5.168904,5.8699,-578.86,-1331.7,36.3,9.12,10.277,M3.5V,1.464,1.925584,-5.520142,0.528861,-2.25e-06,-4.356e-05,-3.439e-05,5.048020026065877,0.0902143906918987,-2.8063924713e-06,-6.456263783e-06,,,Aql,1,94466,Gl 752,0.0067483873087075,V1428,9.154,9.084
119275,,,,Gl 752B,,,19.28281,5.148625,5.8734,-572.81,-1342.94,0.0,17.52,18.676,dM5  e,2.2,1.927832,-5.522905,0.527077,-1.426e-05,-8.63e-06,-3.808e-05,5.04822774993782,0.08986046040035,-2.7770612436e-06,-6.510751993e-06,,,Aql,2,94466,Gl 752,2.9484923139e-06,,,
118532,,,,Gl 300,,,8.211308,-21.551445,5.8824,30.53,-699.33,0.0,12.1,13.252,M4,1.6,-2.993375,4.579649,-2.16082,3.28e-06,-6.61e-06,-1.855e-05,2.1497154026808336,-0.3761436761028,1.480136167e-07,-3.390462056e-06,,,Pup,1,118532,,0.0004357124805031,,,
72955,73182.0,131976.0,,Gl 570B,,,14.957361,-21.41152,5.9252,987.05,-1666.81,27.9,8.01,9.146,K5V,1.519,-3.944034,-3.856974,-2.163168,1.332e-05,-2.663e-05,-5.499e-05,3.915827989842547,-0.373701518075445,4.7853534339e-06,-8.080922908e-06,,,Lib,2,72957,Gl 570,0.019124936418442,,,
75841,76074.0,,,Gl 588,,,15.536988,-41.275586,5.9291,-1177.47,-1028.86,15.4,9.31,10.445,M0,1.524,-2.678394,-3.561312,-3.911408,-2.244e-05,2.647e-05,-3.262e-05,4.067574074313111,-0.7203948814727887,-5.7085356444e-06,-4.988054033e-06,,,Lup,1,75841,,0.0057809604740571,,,
84147,84405.0,155885.0,6401.0,Gl 663A,36    Oph,Guniibuu,17.255836,-26.602829,5.9333,-473.69,-1143.93,0.9,4.33,5.464,K2:III:,0.855,-1.027046,-5.204798,-2.656955,-1.067e-05,1.628e-05,-2.983e-05,4.51756739350317,-0.4643069618799312,-2.2965139234e-06,-5.545929135e-06,,36.0,Oph,1,84147,Gl 663,0.5680675741067719,,,
118021,,,,Gl 34B,,,0.817022,57.817365,5.9527,1097.52,-509.45,10.5,7.51,8.636,K7 V,1.39,3.098396,0.673787,5.03855,1.103e-05,3.48e-05,1.26e-06,0.2138959443553416,1.009103388108,5.3209271068e-06,-2.46989784e-06,,,Cas,2,3814,Gl  34,0.0305914455948641,,,
3814,3821.0,4614.0,219.0,Gl 34A,24Eta Cas,Achird,0.81826,57.815187,5.9531,1087.11,-559.65,8.2,3.46,4.586,G0V SB,0.587,3.098462,0.674227,5.038376,1.105e-05,3.451e-05,-1.5e-06,0.2142198755075235,1.0090653769770737,5.2704580027e-06,-2.713259763e-06,Eta,24.0,Cas,1,3814,Gl  34,1.2752637064597296,Eta,3.507,3.457
37659,37766.0,,,Gl 285,,,7.744493,3.552454,5.9566,-344.87,-450.84,26.8,11.19,12.315,M4.5Ve,1.6,-2.621889,5.336048,0.369099,-3.48e-06,2.967e-05,-1.129e-05,2.0275035122017737,0.0620020118275262,-1.6719769401e-06,-2.185733997e-06,,,CMi,1,37659,,0.0010327614057613,YZ,11.284,11.084
84220,84478.0,156026.0,,Gl 664,,,17.270388,-26.546147,5.9705,-479.71,-1123.37,-0.1,6.33,7.45,K5V,1.144,-1.014027,-5.243915,-2.668326,-1.086e-05,1.699e-05,-2.904e-05,4.521376910127564,-0.4633176617001262,-2.325699707e-06,-5.446251443e-06,,,Oph,1,84220,,0.0912010839355909,V2215,6.35,6.32
83882,84140.0,155876.0,,Gl 661A,,,17.202169,45.665974,5.9776,325.96,-1591.73,-30.0,9.31,10.427,K5,1.485,-0.866144,-4.086415,4.275453,6.84e-06,-1.326e-05,-5.418e-05,4.50351736961339,0.7970215959080262,1.5802986731e-06,-7.716924797e-06,,,Her,1,83882,Gl 661,0.005877599636806,,,
117106,117473.0,,,Gl 908,,,23.820146,2.401223,5.9776,995.12,-968.25,-71.3,8.98,10.097,M2V,1.46,5.965095,-0.281077,0.250417,-7.024e-05,3.218e-05,-3.109e-05,6.236099684181608,0.0419092486759662,4.8244778979e-06,-4.694208461e-06,,,Psc,1,117106,,0.0079652607978377,BR,9.01,8.96
119135,,155886.0,6402.0,Gl 663B,36    Oph,Guniibuu B,17.255734,-26.603215,5.9852,-492.43,-1127.13,0.5,5.07,6.185,K1 Ve,0.85,-1.036233,-5.250282,-2.680239,-1.127e-05,1.668e-05,-2.947e-05,4.517540537599642,-0.46431369405225,-2.3873680072e-06,-5.464461045e-06,,36.0,Oph,2,84147,Gl 663,0.2924152377843335,,,
99143,99461.0,191408.0,7703.0,Gl 783A,,,20.186632,-36.101212,6.015,456.89,-1574.91,-129.8,5.32,6.424,K2V,0.868,2.632166,-4.084363,-3.543434,-6.156e-05,0.00012012,4.11e-05,5.28484785982072,-0.63008501456744,2.2150652251e-06,-7.635379136e-06,,,Sgr,1,99143,Gl 783,0.2346388924464129,,,
15471,15510.0,20794.0,1008.0,Gl 139,,82 G. Eri,3.331944,-43.069784,6.0434,3038.08,726.34,86.7,4.26,5.354,G8V,0.711,2.839238,3.381499,-4.127499,-1.715e-05,0.00011797,-4.501e-05,0.8723007989903294,-0.7517095357877388,1.47290274662e-05,3.521395687e-06,,,Eri,1,15471,,0.6286370884130494,,,
119334,,,,Gl 783B,,,20.186579,-36.102643,6.0518,454.75,-1565.28,0.0,11.5,12.591,M3.5,,2.648766,-4.11005,-3.565924,-3.43e-06,2.996e-05,-3.711e-05,5.284834115510616,-0.6301099860941001,2.2046902123e-06,-7.588681882e-06,,,Sgr,2,99143,Gl 783,0.0008009400305333,,,
71027,71253.0,,,Gl 555,,,14.571338,-12.519555,6.061,-357.5,595.12,9.0,11.32,12.407,M4,1.633,-4.626156,-3.689053,-1.313877,-1.654e-05,2.5e-07,1.507e-05,3.814767243422055,-0.2185074542972187,-1.733208908e-06,2.885223175e-06,,,Lib,1,71027,,0.0009488553267278,HN,11.397,11.177
98924,99240.0,190248.0,7665.0,Gl 780,Del Pav,,20.145157,-66.182068,6.1084,1210.29,-1130.34,-21.7,3.55,4.62,G5IV-Vvar,0.751,1.313772,-2.087713,-5.587991,9.26e-06,5.259e-05,6.78e-06,5.273989828950576,-1.155094997375865,5.8676514944e-06,-5.480042956e-06,Del,,Pav,1,98924,,1.23594743344451,,,
118344,,,,GJ 3323,,,5.032478,-6.945051,6.135,-539.7,-549.2,0.0,12.1,13.161,m,,1.526136,5.895661,-0.741827,1.505e-05,-5.93e-06,-1.621e-05,1.317499602028302,-0.12121401032145,-2.616539434e-06,-2.662606429e-06,,,Eri,1,118344,,0.0004738053933388,,,
119184,,,,GJ 1221,,,17.804188,70.874972,6.1425,-1245.27,1082.5,0.0,14.15,15.208,DXP9,0.4,-0.104366,-2.009764,5.80347,-3.548e-05,3.23e-05,1.057e-05,4.661125495034007,1.23700161067735,-6.0372393199e-06,5.248093547e-06,,,Dra,1,119184,,7.19117735783e-05,,,
118488,,,,GJ 3454,,,7.606961,7.080332,6.1728,200.75,-286.7,0.0,13.22,14.268,m,,-2.501754,5.59158,0.760864,-5.92e-06,-1.49e-06,-8.51e-06,1.9914976081731857,0.1235751032317,9.732634637e-07,-1.389975366e-06,,,CMi,1,118488,,0.0001709228005234,,,
115766,116132.0,,,Gl 896A,,,23.531155,19.937259,6.182,554.4,-62.61,1.1,10.05,11.094,M6Ve,1.19,5.76778,-0.711525,2.108009,3.72e-06,1.628e-05,-1.38e-06,6.160441992311644,0.3479708100088562,2.687807045e-06,-3.03541845e-07,,,Peg,1,115766,Gl 896,0.0031798014276915,EQ,10.105,9.995
82565,82817.0,152751.0,,Gl 644A,,,16.924656,-8.336344,6.1954,-829.34,-878.81,12.1,9.02,10.06,M3Ve,1.553,-1.703055,-5.888724,-0.898248,-2.627e-05,-1.17e-06,-2.791e-05,4.430864468404439,-0.1454966471721775,-4.0207537783e-06,-4.260591106e-06,,,Oph,1,82565,Gl 644,0.00824138115013,V1054,9.057,8.977
99382,99701.0,191849.0,,Gl 784,,,20.231446,-45.164019,6.1981,778.18,-159.55,-31.1,7.97,9.009,M0V,1.431,2.410191,-3.645204,-4.395049,5.26e-06,3.444e-05,1.917e-05,5.296580229327119,-0.7882608393019862,3.7727230993e-06,-7.73520227e-07,,,Tel,1,99382,,0.0216970155380085,,,
118995,,,,GJ 3877,,,14.944004,-28.165379,6.2112,-481.45,-830.54,0.0,17.05,18.084,dM8,1.34,-3.928325,-3.814685,-2.931799,-1.64e-06,1.862e-05,-2.205e-05,3.912331101226748,-0.49157859378915,-2.334135465e-06,-4.026595783e-06,,,Hya,1,118995,,5.0862769031e-06,,,
118644,,,,GJ 1128,,,9.714859,-68.885517,6.2112,-62.52,1118.25,-21.0,12.78,13.814,m,1.73,-1.848526,1.259969,-5.793194,-1.851e-05,1.489e-05,3.216e-05,2.543344234724346,-1.20227907782365,-3.031055131e-07,5.421443527e-06,,,Car,1,118644,,0.0002596569790274,,,
74766,74995.0,,,Gl 581,,,15.32412,-7.72228,6.2147,-1224.55,-99.52,-9.4,10.57,11.603,M5,1.6,-3.96982,-4.707934,-0.835068,-2.18e-05,3.137e-05,-1.68e-06,4.011845195123153,-0.1347792147575225,-5.9367859252e-06,-4.82486574e-07,,,Lib,1,74766,,0.0019897568110906,HO,10.595,10.485
119568,,,,Gl 896B,,,23.531203,19.937322,6.2477,559.75,-16.61,-1.2,12.4,13.421,dM6  e,1.65,5.829022,-0.718963,2.130394,1.1e-06,1.695e-05,-8.9e-07,6.160454559228846,0.3479719208951999,2.7137445769e-06,-8.0542096e-08,,,Peg,2,115766,Gl 896,0.0003729065399622,,,
34511,34603.0,,,Gl 268,,,7.167196,38.52946,6.2945,-439.68,-948.36,37.9,11.65,12.655,M5Ve,1.7,-1.481414,4.696265,3.921162,-1.75e-06,5.014e-05,1.51e-06,1.8763674532480816,0.672465941433575,-2.1316287907e-06,-4.59777902e-06,,,Aur,1,34511,,0.0007550922276654,QY,11.712,11.562
119134,,,,Gl 661B,,,17.202071,45.665514,6.3223,238.99,-1561.82,0.0,10.4,11.396,M3.5,,-0.916168,-4.322284,4.522166,6e-08,-3.503e-05,-3.344e-05,4.503491592810758,0.79701357514875,1.1586562152e-06,-7.571917025e-06,,,Her,2,83882,Gl 661,0.0024076868456124,,,
45214,120005.0,79211.0,,Gl 338B,,,9.240357,52.686376,6.3918,-1551.3,-656.25,14.7,7.7,8.672,K2,1.42,-2.906545,2.562201,5.083691,1.281e-05,5.278e-05,-3.7e-07,2.4191198809970182,0.9195507330894426,-7.5209146265e-06,-3.181589778e-06,,,UMa,2,45211,Gl 338,0.0295937499534338,,,
118865,,,,GJ 2097,,,13.117292,20.815405,6.4103,-69.97,-38.78,-7.0,12.58,13.546,m,1.62,-5.737071,-1.727679,2.277826,5.37e-06,3.89e-06,-3.67e-06,3.434099084793386,0.3632973554931499,-3.392241323e-07,-1.88030137e-07,,,Com,1,118865,,0.0003323533035775,,,
118399,,,,Gl 223.2,,,5.919344,-4.169761,6.4599,549.24,-2305.48,0.0,14.45,15.399,DZ9,1.05,0.136031,6.441366,-0.469711,-1.731e-05,-4.84e-06,-7.201e-05,1.5496807195329545,-0.0727760596373,2.6627906591e-06,-1.1177272746e-05,,,Ori,1,118399,,6.03114819618e-05,,,
80218,80459.0,,,Gl 625,,,16.423456,54.304103,6.5164,432.29,-170.71,-12.6,10.13,11.06,M2,1.591,-1.525067,-3.482882,5.292042,1.377e-05,-2.6e-06,-1.361e-05,4.299650838259272,0.9477853912774524,2.0958010597e-06,-8.27625434e-07,,,Dra,1,80218,,0.0032809529311311,,,
118812,,,,GJ 1156,,,12.316778,11.125205,6.5402,-1283.64,205.6,0.0,13.81,14.732,dM   e,1.88,-6.395244,-0.531553,1.261955,-2.13e-06,4.066e-05,6.4e-06,3.224524892883546,0.19417145105835,-6.2232623291e-06,9.96801167e-07,,,Vir,1,118812,,0.0001114807803364,,,
114260,114622.0,219134.0,8832.0,Gl 892,,,23.221098,57.168355,6.5462,2074.37,294.97,-18.2,5.57,6.49,K3Vvar,1.0,3.475601,-0.718451,5.500421,-4.25e-06,6.81e-05,-1.057e-05,6.079269286258522,0.9977760279804888,1.00568295453e-05,1.430054913e-06,,,Cas,1,114260,,0.2208004733018898,,,
53612,53767.0,,,Gl 408,,,11.001188,22.832962,6.6622,-426.31,-279.94,3.0,10.03,10.912,M3,1.525,-5.931445,1.587358,2.58525,-2.56e-06,1.494e-05,-7.14e-06,2.880104395419486,0.3985103716101012,-2.0668092016e-06,-1.357187417e-06,,,Leo,1,53612,,0.0037601052366849,,,
118988,,,,Gl 566B,,,14.856488,19.099249,6.6997,135.41,-102.78,3.1,6.97,7.84,K4 Ve,1.16,-4.64172,-4.305423,2.192231,-1e-08,-6e-06,-2.12e-06,3.889419555310242,0.33334477918255,6.564862048e-07,-4.98296349e-07,,,Boo,2,72432,Gl 566,0.0636795520907915,,,
105765,106106.0,,,Gl 829,,,21.493551,17.64329,6.7047,1008.09,376.21,-24.9,10.33,11.198,M4,1.62,5.062257,-3.897986,2.03206,-2.17e-06,4.303e-05,3.93e-06,5.626998496384533,0.3079335072785362,4.8873582323e-06,1.823917547e-06,,,Peg,1,105765,,0.002889348981559,,10.413,10.283
72432,72659.0,131156.0,5544.0,Gl 566A,37Xi  Boo,,14.856493,19.10046,6.7123,152.81,-71.28,2.2,4.54,5.406,G8V + K4V,0.72,-4.650321,-4.313397,2.196442,1.27e-06,-5.61e-06,-1.46e-06,3.889420660383121,0.3333659152170787,7.408437853e-07,-3.45575191e-07,Xi,37.0,Boo,1,72432,Gl 566,0.5992389025834781,Xi,4.57,4.52
82557,82809.0,,,Gl 643,,,16.923675,-8.322576,6.715,-813.47,-895.23,-14.1,11.73,12.595,M4,1.7,-1.847524,-6.382123,-0.971952,-2.03e-05,2.512e-05,-2.675e-05,4.430607755628837,-0.14525635072823,-3.9438138472e-06,-4.340197512e-06,,,Oph,1,82557,,0.000797994687268,,11.852,11.622
118530,,,,Gl 299,,,8.199296,8.775732,6.7568,1163.13,-5078.51,-35.0,12.83,13.681,dM5,1.77,-3.634963,5.599567,1.030592,-2.663e-05,-2.895e-05,-0.00016987,2.1465707516681323,0.15316541664965,5.6390133626e-06,-2.4621287007e-05,,,Cnc,1,118530,,0.000293494522227,,,
52866,53020.0,,,Gl 402,,,10.847797,6.808149,6.7604,-804.4,-809.6,-0.9,11.64,12.49,M4:,1.679,-6.409634,1.9943,0.801412,5.7e-06,2.584e-05,-2.645e-05,2.8399465153890944,0.1188246147988762,-3.8998412464e-06,-3.925051557e-06,,,Leo,1,52866,,0.0008790225168309,,11.742,11.482
119513,,,,GJ 4285,,,22.632675,-65.822318,6.8027,617.95,-349.62,0.0,11.45,12.287,m,,2.609768,-0.975622,-6.205965,-2.71e-06,2.277e-05,-4.72e-06,5.92522042030695,-1.14881616327945,2.995906139e-06,-1.695005589e-06,,,Tuc,1,119513,,0.001059741641883,,,
85345,85605.0,,,,,,17.493402,24.654069,6.8101,97.33,348.92,0.0,11.39,12.224,,1.101,-0.818464,-6.134956,2.840756,3.82e-06,4.34e-06,1.047e-05,4.579761807855109,0.4302946856040725,4.718691553e-07,1.691611894e-06,,,Her,1,85345,,0.001123052347541,,,
84451,84709.0,156384.0,6426.0,Gl 667A,,,17.315842,-34.989792,6.8357,1149.24,-90.8,0.9,5.91,6.736,K4V,1.082,-0.997648,-5.510603,-3.919803,3.765e-05,-5.83e-06,-2.99e-06,4.533276784136496,-0.6106870788446838,5.5716727424e-06,-4.40210821e-07,,,Sco,1,84451,Gl 667,0.1760353953616164,,,
112936,113296.0,216899.0,,Gl 880,,,22.943009,16.553433,6.8451,-1033.21,-283.33,-27.9,8.68,9.503,M2:,1.507,6.31155,-1.792532,1.950162,-3.31e-05,-2.624e-05,-1.714e-05,6.006465634994997,0.2889119148022412,-5.0091434289e-06,-1.373622601e-06,,,Peg,1,112936,,0.0137657538650941,,,
118510,,,,Gl 293,,,7.885359,-67.791861,6.9109,1427.31,-1457.52,0.0,14.08,14.882,DQ9,0.66,-1.238902,2.29964,-6.398229,-2.072e-05,-6.245e-05,-1.847e-05,2.064382211707197,-1.18319117978745,6.9197941439e-06,-7.066275749e-06,,,Vol,1,118510,,9.70957006529e-05,,,
119143,,,,Gl 667B,,,17.315629,-34.992895,6.9711,1145.08,-185.46,1.0,7.2,7.983,K5 V,,-1.017406,-5.619572,-3.99778,3.857e-05,-4.19e-06,-5.72e-06,4.533220946224665,-0.6107412382573999,5.5515044933e-06,-8.99145148e-07,,,Sco,2,84451,Gl 667,0.0558213068917726,,,
119144,,,,Gl 667C,,,17.31593,-34.997665,6.9711,1167.64,-170.34,0.6,10.24,11.023,M2.5,1.57,-1.016894,-5.61931,-3.998244,3.933e-05,-4.29e-06,-5.07e-06,4.533299803922982,-0.61082449258115,5.6608784596e-06,-8.25831623e-07,,,Sco,3,84451,Gl 667,0.0033946890538007,,,
102765,103096.0,199305.0,,Gl 809,,,20.88883,62.15439,7.0487,1.08,-774.24,-17.0,8.55,9.309,M2V,1.483,2.259284,-2.394775,6.232392,1.051e-05,-1.108e-05,-2.773e-05,5.468682989814893,1.0847987558124,5.2359877e-09,-3.75362144e-06,,,Cep,1,102765,,0.016458869432193,,,
51172,51317.0,,,Gl 393,,,10.482098,0.841,7.0671,-602.32,-731.87,8.3,9.65,10.404,M2,1.507,-6.515769,2.734767,0.10373,-1.8e-07,2.245e-05,-2.495e-05,2.744206751864594,0.0146782111985237,-2.9201297607e-06,-3.548205883e-06,,,Sex,1,51172,,0.0060034375873256,,,
12082,12114.0,16160.0,753.0,Gl 105A,,268 G. Cet,2.601357,6.88687,7.1803,1806.27,1442.5,26.0,5.79,6.509,K3V,0.918,5.538462,4.488223,0.861013,-2.374e-05,6.168e-05,5.304e-05,0.681033735135593,0.1201985615767425,8.7570440678e-06,6.993437342e-06,,,Cet,1,12082,Gl 105,0.2169701553800851,,,
118835,,,,GJ 3737,,,12.647117,-38.374865,7.1942,-676.5,-1316.34,0.0,12.74,13.455,M4,1.69,-5.559306,-0.950686,-4.466188,2.41e-05,2.806e-05,-3.6e-05,3.311007549772552,-0.6697677448505001,-3.279764549e-06,-6.38177701e-06,,,Cen,1,118835,,0.0003614098626396,,,
118157,,,,Gl 105B,,,2.60431,6.87166,7.2088,1813.13,1447.4,25.7,11.66,12.371,dM4.5,1.6,5.55796,4.511171,0.862659,-2.433e-05,6.185e-05,5.336e-05,0.6818068791143128,0.1199330846606,8.7903022863e-06,7.017193212e-06,,,Cet,2,12082,Gl 105,0.0009808441360309,,,
119571,,,,GJ 1286,,,23.586282,-2.390374,7.215,778.41,-846.51,0.0,14.69,15.399,M5,1.96,7.16648,-0.779258,-0.300922,1.73e-06,2.72e-05,-2.958e-05,6.174874138908541,-0.04171989605675,3.7738381708e-06,-4.104001135e-06,,,Psc,1,119571,,6.03114819618e-05,,,
119212,,,,GJ 4053,,,18.315393,66.192187,7.2833,465.78,-409.2,0.0,13.48,14.168,m,1.83,0.242972,-2.929993,6.663525,1.748e-05,-1.182e-05,-5.83e-06,4.794958634258065,1.1552715968786,2.2581651613e-06,-1.983862428e-06,,,Dra,1,119212,,0.0001874131239977,,,
119230,,,,GJ 1230B,,,18.685826,24.786125,7.3529,498.32,40.97,0.0,14.0,14.668,m,,1.192237,-6.568216,3.082572,1.737e-05,3.77e-06,1.33e-06,4.891937821176647,0.4325994861658,2.4159235329e-06,1.98623316e-07,,,Her,2,119229,GJ 1230,0.0001182496870383,,,
119229,,,,GJ 1230A,,,18.685827,24.784458,7.3529,498.32,40.97,0.0,12.4,13.068,k-m,1.71,1.192254,-6.568303,3.082378,1.737e-05,3.77e-06,1.33e-06,4.891937990176647,0.4325703971658,2.4159235329e-06,1.98623316e-07,,,Her,1,119229,GJ 1230,0.0005161786054967,,,
83688,83945.0,,,GJ 3991,,,17.158741,43.681351,7.4455,333.92,-278.02,0.0,11.77,12.411,M3,1.696,-1.176301,-5.254468,5.142212,1.025e-05,-9.4e-06,-7.26e-06,4.492147964286119,0.7623833900588024,1.6188898421e-06,-1.347878994e-06,,,Her,1,83688,,0.000945366045958,,11.863,11.693
3759,3765.0,4628.0,222.0,Gl 33,,96 G. Psc,0.806382,5.280615,7.4549,758.04,-1141.22,-10.0,5.74,6.378,K2V,0.89,7.258368,1.555495,0.686093,-1.198e-05,2.545e-05,-4.201e-05,0.2111103189642107,0.0921641160815062,3.6750816241e-06,-5.532790685e-06,,,Psc,1,3759,,0.2447935666196065,,,
119492,,,,GJ 4274,,,22.385183,-17.607447,7.4571,284.7,-715.43,0.0,13.25,13.887,M4,1.84,6.481995,-2.916125,-2.255726,-2.91e-06,1.259e-05,-2.465e-05,5.860427202227427,-0.30730791661055,1.3802645485e-06,-3.468512211e-06,,,Aqr,1,119492,,0.0002427727847681,,,
2016,2021.0,2151.0,98.0,Gl 19,Bet Hyi,,0.427916,-77.254247,7.4588,2220.12,324.37,22.9,2.82,3.457,G2IV,0.618,1.635267,0.184517,-7.275205,7.54e-06,8.163e-05,-2.026e-05,0.1120281101479915,-1.3483409638363189,1.07634454847e-05,1.572590135e-06,Bet,,Hyi,1,2016,,3.607447338641916,,,
12748,12781.0,,,Gl 109,,,2.737626,25.523357,7.5098,864.77,-367.17,29.9,10.55,11.172,M3.5Ve,1.53,5.109768,4.451981,3.235931,4.47e-06,4.565e-05,1.11e-06,0.7167089205785717,0.4454666072090875,4.1925232653e-06,-1.78009039e-06,,,Ari,1,12748,,0.0029593749953433,VX,10.612,10.502
62752,62951.0,,,,,,12.899631,-18.034764,7.5284,-101.17,97.4,0.0,8.51,9.126,A2,0.497,-6.960892,-1.67045,-2.330747,-1.93e-06,3.33e-06,3.38e-06,3.377115553247495,-0.314766008175415,-4.904860006e-07,4.72208524e-07,,,Crv,1,62752,,0.0194804955329076,,,
117987,,,,GJ 2005,,,0.411699,-27.147825,7.5301,-54.23,607.59,-220.0,15.42,16.036,M5.5,,6.651693,0.719714,-3.430758,-0.00018876,-2.242e-05,0.00012243,0.1077824542770517,-0.47381892323995,-2.62914459e-07,2.945655201e-06,,,Scl,1,117987,,3.35428530833e-05,,,
7966,7981.0,10476.0,493.0,Gl 68,107    Psc,,1.70827,20.268504,7.5324,-302.12,-677.4,-33.7,5.24,5.855,K1V,0.836,6.370804,3.055661,2.60927,-1.665e-05,-2.022e-05,-3.514e-05,0.4472241507079476,0.35375213588112,-1.4647190917e-06,-3.284127872e-06,,107.0,Psc,1,7966,,0.3962780342554391,,,
119199,,,,GJ 1224,,,18.125803,-15.965789,7.5358,-560.93,-347.79,0.0,13.63,14.244,m,1.79,0.238537,-7.241188,-2.072822,-2.06e-05,2.81e-06,-1.222e-05,4.745324181731083,-0.27865557867495,-2.7194653783e-06,-1.686133499e-06,,,Ser,1,119199,,0.0001747430855267,,,
118043,,,,Gl 53B,,,1.135395,54.920396,7.5529,3425.07,-1575.36,0.0,11.0,11.609,,,4.149624,1.273905,6.180949,8.53e-06,0.00013373,-3.313e-05,0.2972456113964302,0.95854174444495,1.66052079286e-05,-7.637551101e-06,,,Cas,2,5325,Gl  53,0.0019787913352337,,,
